"year","month_index","INDEX","value","forecast_year","date_index","forecast_month","site_id"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"hungry_horse_reservoir_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"pueblo_reservoir_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"sweetwater_r_nr_alcova"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"missouri_r_at_toston"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"animas_r_at_durango"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"yampa_r_nr_maybell"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"green_r_bl_howard_a_hanson_dam"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"taylor_park_reservoir_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"ruedi_reservoir_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"weber_r_nr_oakley"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"san_joaquin_river_millerton_reservoir"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"merced_river_yosemite_at_pohono_bridge"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"american_river_folsom_lake"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"colville_r_at_kettle_falls"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"detroit_lake_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"virgin_r_at_virtin"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"skagit_ross_reservoir"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"boysen_reservoir_inflow"
1985,5,"SOI",-0.0333333333333333,1985,1985-05-31,6,"pecos_r_nr_pecos"
1985,5,"PNA",0.15,1985,1985-05-31,6,"hungry_horse_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"snake_r_nr_heise"
1985,5,"PNA",0.15,1985,1985-05-31,6,"pueblo_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"sweetwater_r_nr_alcova"
1985,5,"PNA",0.15,1985,1985-05-31,6,"missouri_r_at_toston"
1985,5,"PNA",0.15,1985,1985-05-31,6,"animas_r_at_durango"
1985,5,"PNA",0.15,1985,1985-05-31,6,"yampa_r_nr_maybell"
1985,5,"PNA",0.15,1985,1985-05-31,6,"libby_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"boise_r_nr_boise"
1985,5,"PNA",0.15,1985,1985-05-31,6,"green_r_bl_howard_a_hanson_dam"
1985,5,"PNA",0.15,1985,1985-05-31,6,"taylor_park_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"dillon_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"ruedi_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"fontenelle_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"weber_r_nr_oakley"
1985,5,"PNA",0.15,1985,1985-05-31,6,"san_joaquin_river_millerton_reservoir"
1985,5,"PNA",0.15,1985,1985-05-31,6,"merced_river_yosemite_at_pohono_bridge"
1985,5,"PNA",0.15,1985,1985-05-31,6,"colville_r_at_kettle_falls"
1985,5,"PNA",0.15,1985,1985-05-31,6,"stehekin_r_at_stehekin"
1985,5,"PNA",0.15,1985,1985-05-31,6,"detroit_lake_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"virgin_r_at_virtin"
1985,5,"PNA",0.15,1985,1985-05-31,6,"skagit_ross_reservoir"
1985,5,"PNA",0.15,1985,1985-05-31,6,"boysen_reservoir_inflow"
1985,5,"PNA",0.15,1985,1985-05-31,6,"pecos_r_nr_pecos"
1985,5,"PNA",0.15,1985,1985-05-31,6,"owyhee_r_bl_owyhee_dam"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"hungry_horse_reservoir_inflow"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"sweetwater_r_nr_alcova"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"animas_r_at_durango"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"yampa_r_nr_maybell"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"libby_reservoir_inflow"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"green_r_bl_howard_a_hanson_dam"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"ruedi_reservoir_inflow"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"merced_river_yosemite_at_pohono_bridge"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"american_river_folsom_lake"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"colville_r_at_kettle_falls"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"stehekin_r_at_stehekin"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"detroit_lake_inflow"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"virgin_r_at_virtin"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"skagit_ross_reservoir"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"boysen_reservoir_inflow"
1985,5,"PDO",0.483333333333333,1985,1985-05-31,6,"pecos_r_nr_pecos"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"hungry_horse_reservoir_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"pueblo_reservoir_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"sweetwater_r_nr_alcova"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"missouri_r_at_toston"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"animas_r_at_durango"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"yampa_r_nr_maybell"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"green_r_bl_howard_a_hanson_dam"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"taylor_park_reservoir_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"ruedi_reservoir_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"weber_r_nr_oakley"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"san_joaquin_river_millerton_reservoir"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"merced_river_yosemite_at_pohono_bridge"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"american_river_folsom_lake"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"colville_r_at_kettle_falls"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"detroit_lake_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"virgin_r_at_virtin"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"skagit_ross_reservoir"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"boysen_reservoir_inflow"
1985,6,"SOI",-0.0333333333333333,1985,1985-06-30,7,"pecos_r_nr_pecos"
1985,6,"PNA",0.15,1985,1985-06-30,7,"hungry_horse_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"snake_r_nr_heise"
1985,6,"PNA",0.15,1985,1985-06-30,7,"pueblo_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"sweetwater_r_nr_alcova"
1985,6,"PNA",0.15,1985,1985-06-30,7,"missouri_r_at_toston"
1985,6,"PNA",0.15,1985,1985-06-30,7,"animas_r_at_durango"
1985,6,"PNA",0.15,1985,1985-06-30,7,"yampa_r_nr_maybell"
1985,6,"PNA",0.15,1985,1985-06-30,7,"libby_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"boise_r_nr_boise"
1985,6,"PNA",0.15,1985,1985-06-30,7,"green_r_bl_howard_a_hanson_dam"
1985,6,"PNA",0.15,1985,1985-06-30,7,"taylor_park_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"dillon_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"ruedi_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"fontenelle_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"weber_r_nr_oakley"
1985,6,"PNA",0.15,1985,1985-06-30,7,"san_joaquin_river_millerton_reservoir"
1985,6,"PNA",0.15,1985,1985-06-30,7,"merced_river_yosemite_at_pohono_bridge"
1985,6,"PNA",0.15,1985,1985-06-30,7,"colville_r_at_kettle_falls"
1985,6,"PNA",0.15,1985,1985-06-30,7,"stehekin_r_at_stehekin"
1985,6,"PNA",0.15,1985,1985-06-30,7,"detroit_lake_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"virgin_r_at_virtin"
1985,6,"PNA",0.15,1985,1985-06-30,7,"skagit_ross_reservoir"
1985,6,"PNA",0.15,1985,1985-06-30,7,"boysen_reservoir_inflow"
1985,6,"PNA",0.15,1985,1985-06-30,7,"pecos_r_nr_pecos"
1985,6,"PNA",0.15,1985,1985-06-30,7,"owyhee_r_bl_owyhee_dam"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"hungry_horse_reservoir_inflow"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"sweetwater_r_nr_alcova"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"animas_r_at_durango"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"yampa_r_nr_maybell"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"libby_reservoir_inflow"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"green_r_bl_howard_a_hanson_dam"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"ruedi_reservoir_inflow"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"merced_river_yosemite_at_pohono_bridge"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"american_river_folsom_lake"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"colville_r_at_kettle_falls"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"stehekin_r_at_stehekin"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"detroit_lake_inflow"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"virgin_r_at_virtin"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"skagit_ross_reservoir"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"boysen_reservoir_inflow"
1985,6,"PDO",0.483333333333333,1985,1985-06-30,7,"pecos_r_nr_pecos"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"hungry_horse_reservoir_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"pueblo_reservoir_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"sweetwater_r_nr_alcova"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"missouri_r_at_toston"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"animas_r_at_durango"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"yampa_r_nr_maybell"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"green_r_bl_howard_a_hanson_dam"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"taylor_park_reservoir_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"ruedi_reservoir_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"weber_r_nr_oakley"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"san_joaquin_river_millerton_reservoir"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"merced_river_yosemite_at_pohono_bridge"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"american_river_folsom_lake"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"colville_r_at_kettle_falls"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"detroit_lake_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"virgin_r_at_virtin"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"skagit_ross_reservoir"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"boysen_reservoir_inflow"
1985,11,"SOI",-0.2,1986,1985-11-30,1,"pecos_r_nr_pecos"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"hungry_horse_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"snake_r_nr_heise"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"pueblo_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"sweetwater_r_nr_alcova"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"missouri_r_at_toston"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"animas_r_at_durango"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"yampa_r_nr_maybell"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"libby_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"boise_r_nr_boise"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"green_r_bl_howard_a_hanson_dam"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"taylor_park_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"dillon_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"ruedi_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"fontenelle_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"weber_r_nr_oakley"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"san_joaquin_river_millerton_reservoir"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"merced_river_yosemite_at_pohono_bridge"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"colville_r_at_kettle_falls"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"stehekin_r_at_stehekin"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"detroit_lake_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"virgin_r_at_virtin"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"skagit_ross_reservoir"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"boysen_reservoir_inflow"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"pecos_r_nr_pecos"
1985,11,"PNA",-1.37333333333333,1986,1985-11-30,1,"owyhee_r_bl_owyhee_dam"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"hungry_horse_reservoir_inflow"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"sweetwater_r_nr_alcova"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"animas_r_at_durango"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"yampa_r_nr_maybell"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"libby_reservoir_inflow"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"green_r_bl_howard_a_hanson_dam"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"ruedi_reservoir_inflow"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"merced_river_yosemite_at_pohono_bridge"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"american_river_folsom_lake"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"colville_r_at_kettle_falls"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"stehekin_r_at_stehekin"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"detroit_lake_inflow"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"virgin_r_at_virtin"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"skagit_ross_reservoir"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"boysen_reservoir_inflow"
1985,11,"PDO",-0.126666666666667,1986,1985-11-30,1,"pecos_r_nr_pecos"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"hungry_horse_reservoir_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"pueblo_reservoir_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"sweetwater_r_nr_alcova"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"missouri_r_at_toston"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"animas_r_at_durango"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"yampa_r_nr_maybell"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"green_r_bl_howard_a_hanson_dam"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"taylor_park_reservoir_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"ruedi_reservoir_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"weber_r_nr_oakley"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"san_joaquin_river_millerton_reservoir"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"merced_river_yosemite_at_pohono_bridge"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"american_river_folsom_lake"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"colville_r_at_kettle_falls"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"detroit_lake_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"virgin_r_at_virtin"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"skagit_ross_reservoir"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"boysen_reservoir_inflow"
1985,12,"SOI",-0.133333333333333,1986,1985-12-31,1,"pecos_r_nr_pecos"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"hungry_horse_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"snake_r_nr_heise"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"pueblo_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"sweetwater_r_nr_alcova"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"missouri_r_at_toston"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"animas_r_at_durango"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"yampa_r_nr_maybell"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"libby_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"boise_r_nr_boise"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"green_r_bl_howard_a_hanson_dam"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"taylor_park_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"dillon_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"ruedi_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"fontenelle_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"weber_r_nr_oakley"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"san_joaquin_river_millerton_reservoir"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"merced_river_yosemite_at_pohono_bridge"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"colville_r_at_kettle_falls"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"stehekin_r_at_stehekin"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"detroit_lake_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"virgin_r_at_virtin"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"skagit_ross_reservoir"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"boysen_reservoir_inflow"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"pecos_r_nr_pecos"
1985,12,"PNA",-0.673333333333333,1986,1985-12-31,1,"owyhee_r_bl_owyhee_dam"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"hungry_horse_reservoir_inflow"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"sweetwater_r_nr_alcova"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"animas_r_at_durango"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"yampa_r_nr_maybell"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"libby_reservoir_inflow"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"green_r_bl_howard_a_hanson_dam"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"ruedi_reservoir_inflow"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"merced_river_yosemite_at_pohono_bridge"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"american_river_folsom_lake"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"colville_r_at_kettle_falls"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"stehekin_r_at_stehekin"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"detroit_lake_inflow"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"virgin_r_at_virtin"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"skagit_ross_reservoir"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"boysen_reservoir_inflow"
1985,12,"PDO",-0.06,1986,1985-12-31,1,"pecos_r_nr_pecos"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"hungry_horse_reservoir_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"pueblo_reservoir_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"sweetwater_r_nr_alcova"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"missouri_r_at_toston"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"animas_r_at_durango"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"yampa_r_nr_maybell"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"green_r_bl_howard_a_hanson_dam"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"taylor_park_reservoir_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"ruedi_reservoir_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"weber_r_nr_oakley"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"san_joaquin_river_millerton_reservoir"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"merced_river_yosemite_at_pohono_bridge"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"american_river_folsom_lake"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"colville_r_at_kettle_falls"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"detroit_lake_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"virgin_r_at_virtin"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"skagit_ross_reservoir"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"boysen_reservoir_inflow"
1986,1,"SOI",-0.133333333333333,1986,1986-01-31,2,"pecos_r_nr_pecos"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"hungry_horse_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"snake_r_nr_heise"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"pueblo_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"sweetwater_r_nr_alcova"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"missouri_r_at_toston"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"animas_r_at_durango"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"yampa_r_nr_maybell"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"libby_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"boise_r_nr_boise"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"green_r_bl_howard_a_hanson_dam"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"taylor_park_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"dillon_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"ruedi_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"fontenelle_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"weber_r_nr_oakley"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"san_joaquin_river_millerton_reservoir"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"merced_river_yosemite_at_pohono_bridge"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"colville_r_at_kettle_falls"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"stehekin_r_at_stehekin"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"detroit_lake_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"virgin_r_at_virtin"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"skagit_ross_reservoir"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"boysen_reservoir_inflow"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"pecos_r_nr_pecos"
1986,1,"PNA",0.153333333333333,1986,1986-01-31,2,"owyhee_r_bl_owyhee_dam"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"hungry_horse_reservoir_inflow"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"sweetwater_r_nr_alcova"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"animas_r_at_durango"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"yampa_r_nr_maybell"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"libby_reservoir_inflow"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"green_r_bl_howard_a_hanson_dam"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"ruedi_reservoir_inflow"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"merced_river_yosemite_at_pohono_bridge"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"american_river_folsom_lake"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"colville_r_at_kettle_falls"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"stehekin_r_at_stehekin"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"detroit_lake_inflow"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"virgin_r_at_virtin"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"skagit_ross_reservoir"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"boysen_reservoir_inflow"
1986,1,"PDO",-0.06,1986,1986-01-31,2,"pecos_r_nr_pecos"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"hungry_horse_reservoir_inflow"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"pueblo_reservoir_inflow"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"sweetwater_r_nr_alcova"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"missouri_r_at_toston"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"animas_r_at_durango"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"yampa_r_nr_maybell"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"green_r_bl_howard_a_hanson_dam"
1986,2,"SOI",-0.133333333333333,1986,1986-02-28,3,"taylor_park_reservoir_inflow"
