"date","site_id","SWE_swann","issue_date","month","forecast_year","forecast_issue"
2014-04-14,"hungry_horse_reservoir_inflow",690.746621621622,2014-04-15,4,2014,"4-15"
2014-04-21,"hungry_horse_reservoir_inflow",690.868243243243,2014-04-22,4,2014,"4-22"
2014-04-30,"hungry_horse_reservoir_inflow",677.037162162162,2014-05-01,4,2014,"5-01"
2014-05-07,"hungry_horse_reservoir_inflow",582.277027027027,2014-05-08,5,2014,"5-08"
2014-05-14,"hungry_horse_reservoir_inflow",556.523648648649,2014-05-15,5,2014,"5-15"
2014-05-21,"hungry_horse_reservoir_inflow",419.662162162162,2014-05-22,5,2014,"5-22"
2014-05-31,"hungry_horse_reservoir_inflow",229.530405405405,2014-06-01,5,2014,"6-01"
2014-06-07,"hungry_horse_reservoir_inflow",136.135135135135,2014-06-08,6,2014,"6-08"
2014-06-14,"hungry_horse_reservoir_inflow",70.5844594594595,2014-06-15,6,2014,"6-15"
2014-06-21,"hungry_horse_reservoir_inflow",58.3141891891892,2014-06-22,6,2014,"6-22"
2014-06-30,"hungry_horse_reservoir_inflow",14.5236486486486,2014-07-01,6,2014,"7-01"
2014-07-07,"hungry_horse_reservoir_inflow",1.44932432432432,2014-07-08,7,2014,"7-08"
2014-07-14,"hungry_horse_reservoir_inflow",0,2014-07-15,7,2014,"7-15"
2014-07-21,"hungry_horse_reservoir_inflow",0,2014-07-22,7,2014,"7-22"
2014-12-31,"hungry_horse_reservoir_inflow",277.753378378378,2015-01-01,12,2015,"1-01"
2015-01-07,"hungry_horse_reservoir_inflow",334.324324324324,2015-01-08,1,2015,"1-08"
2015-01-14,"hungry_horse_reservoir_inflow",349.216216216216,2015-01-15,1,2015,"1-15"
2015-01-21,"hungry_horse_reservoir_inflow",378.510135135135,2015-01-22,1,2015,"1-22"
2015-01-31,"hungry_horse_reservoir_inflow",371.949324324324,2015-02-01,1,2015,"2-01"
2015-02-07,"hungry_horse_reservoir_inflow",404.070945945946,2015-02-08,2,2015,"2-08"
2015-02-14,"hungry_horse_reservoir_inflow",397.182432432432,2015-02-15,2,2015,"2-15"
2015-02-21,"hungry_horse_reservoir_inflow",414.672297297297,2015-02-22,2,2015,"2-22"
2015-02-28,"hungry_horse_reservoir_inflow",424.418918918919,2015-03-01,2,2015,"3-01"
2015-03-07,"hungry_horse_reservoir_inflow",423.239864864865,2015-03-08,3,2015,"3-08"
2015-03-14,"hungry_horse_reservoir_inflow",417.969594594595,2015-03-15,3,2015,"3-15"
2015-03-21,"hungry_horse_reservoir_inflow",414.135135135135,2015-03-22,3,2015,"3-22"
2015-03-31,"hungry_horse_reservoir_inflow",361.584459459459,2015-04-01,3,2015,"4-01"
2015-04-07,"hungry_horse_reservoir_inflow",377.817567567568,2015-04-08,4,2015,"4-08"
2015-04-14,"hungry_horse_reservoir_inflow",343.172297297297,2015-04-15,4,2015,"4-15"
2015-04-21,"hungry_horse_reservoir_inflow",310.148648648649,2015-04-22,4,2015,"4-22"
2015-04-30,"hungry_horse_reservoir_inflow",250.668918918919,2015-05-01,4,2015,"5-01"
2015-05-07,"hungry_horse_reservoir_inflow",182.591216216216,2015-05-08,5,2015,"5-08"
2015-05-14,"hungry_horse_reservoir_inflow",147.858108108108,2015-05-15,5,2015,"5-15"
2015-05-21,"hungry_horse_reservoir_inflow",113.702702702703,2015-05-22,5,2015,"5-22"
2015-05-31,"hungry_horse_reservoir_inflow",34.8885135135135,2015-06-01,5,2015,"6-01"
2015-06-07,"hungry_horse_reservoir_inflow",8.7027027027027,2015-06-08,6,2015,"6-08"
2015-06-14,"hungry_horse_reservoir_inflow",0.206081081081081,2015-06-15,6,2015,"6-15"
2015-06-21,"hungry_horse_reservoir_inflow",0,2015-06-22,6,2015,"6-22"
2015-06-30,"hungry_horse_reservoir_inflow",0,2015-07-01,6,2015,"7-01"
2015-07-07,"hungry_horse_reservoir_inflow",0,2015-07-08,7,2015,"7-08"
2015-07-14,"hungry_horse_reservoir_inflow",0,2015-07-15,7,2015,"7-15"
2015-07-21,"hungry_horse_reservoir_inflow",0,2015-07-22,7,2015,"7-22"
2015-12-31,"hungry_horse_reservoir_inflow",179.074324324324,2016-01-01,12,2016,"1-01"
2016-01-07,"hungry_horse_reservoir_inflow",178.763513513514,2016-01-08,1,2016,"1-08"
2016-01-14,"hungry_horse_reservoir_inflow",193.966216216216,2016-01-15,1,2016,"1-15"
2016-01-21,"hungry_horse_reservoir_inflow",244.763513513514,2016-01-22,1,2016,"1-22"
2016-01-31,"hungry_horse_reservoir_inflow",285.222972972973,2016-02-01,1,2016,"2-01"
2016-02-07,"hungry_horse_reservoir_inflow",309.206081081081,2016-02-08,2,2016,"2-08"
2016-02-14,"hungry_horse_reservoir_inflow",317.783783783784,2016-02-15,2,2016,"2-15"
2016-02-21,"hungry_horse_reservoir_inflow",364.466216216216,2016-02-22,2,2016,"2-22"
2016-02-29,"hungry_horse_reservoir_inflow",368.219594594595,2016-03-01,2,2016,"3-01"
2016-03-07,"hungry_horse_reservoir_inflow",386.966216216216,2016-03-08,3,2016,"3-08"
2016-03-14,"hungry_horse_reservoir_inflow",391.543918918919,2016-03-15,3,2016,"3-15"
2016-03-21,"hungry_horse_reservoir_inflow",423.5,2016-03-22,3,2016,"3-22"
2016-03-31,"hungry_horse_reservoir_inflow",450.111486486487,2016-04-01,3,2016,"4-01"
2016-04-07,"hungry_horse_reservoir_inflow",396.358108108108,2016-04-08,4,2016,"4-08"
2016-04-14,"hungry_horse_reservoir_inflow",316.668918918919,2016-04-15,4,2016,"4-15"
2016-04-21,"hungry_horse_reservoir_inflow",271.787162162162,2016-04-22,4,2016,"4-22"
2016-04-30,"hungry_horse_reservoir_inflow",204.918918918919,2016-05-01,4,2016,"5-01"
2016-05-07,"hungry_horse_reservoir_inflow",111.702702702703,2016-05-08,5,2016,"5-08"
2016-05-14,"hungry_horse_reservoir_inflow",72.1351351351351,2016-05-15,5,2016,"5-15"
2016-05-21,"hungry_horse_reservoir_inflow",47.2162162162162,2016-05-22,5,2016,"5-22"
2016-05-31,"hungry_horse_reservoir_inflow",35.3175675675676,2016-06-01,5,2016,"6-01"
2016-06-07,"hungry_horse_reservoir_inflow",6.44594594594595,2016-06-08,6,2016,"6-08"
2016-06-14,"hungry_horse_reservoir_inflow",0.679054054054054,2016-06-15,6,2016,"6-15"
2016-06-21,"hungry_horse_reservoir_inflow",0.209459459459459,2016-06-22,6,2016,"6-22"
2016-06-30,"hungry_horse_reservoir_inflow",0,2016-07-01,6,2016,"7-01"
2016-07-07,"hungry_horse_reservoir_inflow",0,2016-07-08,7,2016,"7-08"
2016-07-14,"hungry_horse_reservoir_inflow",0,2016-07-15,7,2016,"7-15"
2016-07-21,"hungry_horse_reservoir_inflow",0,2016-07-22,7,2016,"7-22"
2016-12-31,"hungry_horse_reservoir_inflow",201.381756756757,2017-01-01,12,2017,"1-01"
2017-01-07,"hungry_horse_reservoir_inflow",210.462837837838,2017-01-08,1,2017,"1-08"
2017-01-14,"hungry_horse_reservoir_inflow",251.253378378378,2017-01-15,1,2017,"1-15"
2017-01-21,"hungry_horse_reservoir_inflow",258.324324324324,2017-01-22,1,2017,"1-22"
2017-01-31,"hungry_horse_reservoir_inflow",267.790540540541,2017-02-01,1,2017,"2-01"
2017-02-07,"hungry_horse_reservoir_inflow",331.108108108108,2017-02-08,2,2017,"2-08"
2017-02-14,"hungry_horse_reservoir_inflow",373.226351351351,2017-02-15,2,2017,"2-15"
2017-02-21,"hungry_horse_reservoir_inflow",402.493243243243,2017-02-22,2,2017,"2-22"
2017-02-28,"hungry_horse_reservoir_inflow",432.949324324324,2017-03-01,2,2017,"3-01"
2017-03-07,"hungry_horse_reservoir_inflow",489.949324324324,2017-03-08,3,2017,"3-08"
2017-03-14,"hungry_horse_reservoir_inflow",545.959459459459,2017-03-15,3,2017,"3-15"
2017-03-21,"hungry_horse_reservoir_inflow",547.074324324324,2017-03-22,3,2017,"3-22"
2017-03-31,"hungry_horse_reservoir_inflow",548.956081081081,2017-04-01,3,2017,"4-01"
2017-04-07,"hungry_horse_reservoir_inflow",546.141891891892,2017-04-08,4,2017,"4-08"
2017-04-14,"hungry_horse_reservoir_inflow",555.996621621622,2017-04-15,4,2017,"4-15"
2017-04-21,"hungry_horse_reservoir_inflow",526.172297297297,2017-04-22,4,2017,"4-22"
2017-04-30,"hungry_horse_reservoir_inflow",490.949324324324,2017-05-01,4,2017,"5-01"
2017-05-07,"hungry_horse_reservoir_inflow",380.347972972973,2017-05-08,5,2017,"5-08"
2017-05-14,"hungry_horse_reservoir_inflow",297.22972972973,2017-05-15,5,2017,"5-15"
2017-05-21,"hungry_horse_reservoir_inflow",248.706081081081,2017-05-22,5,2017,"5-22"
2017-05-31,"hungry_horse_reservoir_inflow",114.023648648649,2017-06-01,5,2017,"6-01"
2017-06-07,"hungry_horse_reservoir_inflow",42.8141891891892,2017-06-08,6,2017,"6-08"
2017-06-14,"hungry_horse_reservoir_inflow",18.3006756756757,2017-06-15,6,2017,"6-15"
2017-06-21,"hungry_horse_reservoir_inflow",7.93243243243243,2017-06-22,6,2017,"6-22"
2017-06-30,"hungry_horse_reservoir_inflow",0.831081081081081,2017-07-01,6,2017,"7-01"
2017-07-07,"hungry_horse_reservoir_inflow",0,2017-07-08,7,2017,"7-08"
2017-07-14,"hungry_horse_reservoir_inflow",0,2017-07-15,7,2017,"7-15"
2017-07-21,"hungry_horse_reservoir_inflow",0,2017-07-22,7,2017,"7-22"
2017-12-31,"hungry_horse_reservoir_inflow",288.587837837838,2018-01-01,12,2018,"1-01"
2018-01-07,"hungry_horse_reservoir_inflow",296.277027027027,2018-01-08,1,2018,"1-08"
2018-01-14,"hungry_horse_reservoir_inflow",358.344594594595,2018-01-15,1,2018,"1-15"
2018-01-21,"hungry_horse_reservoir_inflow",376.219594594595,2018-01-22,1,2018,"1-22"
2018-01-31,"hungry_horse_reservoir_inflow",423.283783783784,2018-02-01,1,2018,"2-01"
2018-02-07,"hungry_horse_reservoir_inflow",513.010135135135,2018-02-08,2,2018,"2-08"
2018-02-14,"hungry_horse_reservoir_inflow",550.081081081081,2018-02-15,2,2018,"2-15"
2018-02-21,"hungry_horse_reservoir_inflow",604.165540540541,2018-02-22,2,2018,"2-22"
2018-02-28,"hungry_horse_reservoir_inflow",626.445945945946,2018-03-01,2,2018,"3-01"
2018-03-07,"hungry_horse_reservoir_inflow",646.912162162162,2018-03-08,3,2018,"3-08"
2018-03-14,"hungry_horse_reservoir_inflow",664.841216216216,2018-03-15,3,2018,"3-15"
2018-03-21,"hungry_horse_reservoir_inflow",686.581081081081,2018-03-22,3,2018,"3-22"
2018-03-31,"hungry_horse_reservoir_inflow",718.347972972973,2018-04-01,3,2018,"4-01"
2018-04-07,"hungry_horse_reservoir_inflow",767.945945945946,2018-04-08,4,2018,"4-08"
2018-04-14,"hungry_horse_reservoir_inflow",807.449324324324,2018-04-15,4,2018,"4-15"
2018-04-21,"hungry_horse_reservoir_inflow",804.97972972973,2018-04-22,4,2018,"4-22"
2018-04-30,"hungry_horse_reservoir_inflow",702.114864864865,2018-05-01,4,2018,"5-01"
2018-05-07,"hungry_horse_reservoir_inflow",597.273648648649,2018-05-08,5,2018,"5-08"
2018-05-14,"hungry_horse_reservoir_inflow",482.361486486487,2018-05-15,5,2018,"5-15"
2018-05-21,"hungry_horse_reservoir_inflow",322.10472972973,2018-05-22,5,2018,"5-22"
2018-05-31,"hungry_horse_reservoir_inflow",117.682432432432,2018-06-01,5,2018,"6-01"
2018-06-07,"hungry_horse_reservoir_inflow",59.3243243243243,2018-06-08,6,2018,"6-08"
2018-06-14,"hungry_horse_reservoir_inflow",28.7263513513514,2018-06-15,6,2018,"6-15"
2018-06-21,"hungry_horse_reservoir_inflow",12.5405405405405,2018-06-22,6,2018,"6-22"
2018-06-30,"hungry_horse_reservoir_inflow",3.83783783783784,2018-07-01,6,2018,"7-01"
2018-07-07,"hungry_horse_reservoir_inflow",0.793918918918919,2018-07-08,7,2018,"7-08"
2018-07-14,"hungry_horse_reservoir_inflow",0,2018-07-15,7,2018,"7-15"
2018-07-21,"hungry_horse_reservoir_inflow",0,2018-07-22,7,2018,"7-22"
2018-12-31,"hungry_horse_reservoir_inflow",172.52027027027,2019-01-01,12,2019,"1-01"
2019-01-07,"hungry_horse_reservoir_inflow",174.402027027027,2019-01-08,1,2019,"1-08"
2019-01-14,"hungry_horse_reservoir_inflow",192.006756756757,2019-01-15,1,2019,"1-15"
2019-01-21,"hungry_horse_reservoir_inflow",217.317567567568,2019-01-22,1,2019,"1-22"
2019-01-31,"hungry_horse_reservoir_inflow",248.702702702703,2019-02-01,1,2019,"2-01"
2019-02-07,"hungry_horse_reservoir_inflow",264.108108108108,2019-02-08,2,2019,"2-08"
2019-02-14,"hungry_horse_reservoir_inflow",301.530405405405,2019-02-15,2,2019,"2-15"
2019-02-21,"hungry_horse_reservoir_inflow",336.652027027027,2019-02-22,2,2019,"2-22"
2019-02-28,"hungry_horse_reservoir_inflow",354.689189189189,2019-03-01,2,2019,"3-01"
2019-03-07,"hungry_horse_reservoir_inflow",379.841216216216,2019-03-08,3,2019,"3-08"
2019-03-14,"hungry_horse_reservoir_inflow",381.469594594595,2019-03-15,3,2019,"3-15"
2019-03-21,"hungry_horse_reservoir_inflow",370.993243243243,2019-03-22,3,2019,"3-22"
2019-03-31,"hungry_horse_reservoir_inflow",368.094594594595,2019-04-01,3,2019,"4-01"
2019-04-07,"hungry_horse_reservoir_inflow",359.581081081081,2019-04-08,4,2019,"4-08"
2019-04-14,"hungry_horse_reservoir_inflow",384.209459459459,2019-04-15,4,2019,"4-15"
2019-04-21,"hungry_horse_reservoir_inflow",347.212837837838,2019-04-22,4,2019,"4-22"
2019-04-30,"hungry_horse_reservoir_inflow",287.381756756757,2019-05-01,4,2019,"5-01"
2019-05-07,"hungry_horse_reservoir_inflow",274.885135135135,2019-05-08,5,2019,"5-08"
2019-05-14,"hungry_horse_reservoir_inflow",166.064189189189,2019-05-15,5,2019,"5-15"
2019-05-21,"hungry_horse_reservoir_inflow",119.135135135135,2019-05-22,5,2019,"5-22"
2019-05-31,"hungry_horse_reservoir_inflow",47.4763513513514,2019-06-01,5,2019,"6-01"
2019-06-07,"hungry_horse_reservoir_inflow",6.91554054054054,2019-06-08,6,2019,"6-08"
2019-06-14,"hungry_horse_reservoir_inflow",1.42567567567568,2019-06-15,6,2019,"6-15"
2019-06-21,"hungry_horse_reservoir_inflow",0.0101351351351351,2019-06-22,6,2019,"6-22"
2019-06-30,"hungry_horse_reservoir_inflow",0,2019-07-01,6,2019,"7-01"
2019-07-07,"hungry_horse_reservoir_inflow",0,2019-07-08,7,2019,"7-08"
2019-07-14,"hungry_horse_reservoir_inflow",0,2019-07-15,7,2019,"7-15"
2019-07-21,"hungry_horse_reservoir_inflow",0,2019-07-22,7,2019,"7-22"
2019-12-31,"hungry_horse_reservoir_inflow",164.929054054054,2020-01-01,12,2020,"1-01"
2020-01-07,"hungry_horse_reservoir_inflow",225.439189189189,2020-01-08,1,2020,"1-08"
2020-01-14,"hungry_horse_reservoir_inflow",274.037162162162,2020-01-15,1,2020,"1-15"
2020-01-21,"hungry_horse_reservoir_inflow",290.550675675676,2020-01-22,1,2020,"1-22"
2020-01-31,"hungry_horse_reservoir_inflow",321.408783783784,2020-02-01,1,2020,"2-01"
2020-02-07,"hungry_horse_reservoir_inflow",354.861486486487,2020-02-08,2,2020,"2-08"
2020-02-14,"hungry_horse_reservoir_inflow",387.976351351351,2020-02-15,2,2020,"2-15"
2020-02-21,"hungry_horse_reservoir_inflow",399.736486486487,2020-02-22,2,2020,"2-22"
2020-02-29,"hungry_horse_reservoir_inflow",421.787162162162,2020-03-01,2,2020,"3-01"
2020-03-07,"hungry_horse_reservoir_inflow",429.439189189189,2020-03-08,3,2020,"3-08"
2020-03-14,"hungry_horse_reservoir_inflow",440.689189189189,2020-03-15,3,2020,"3-15"
2020-03-21,"hungry_horse_reservoir_inflow",451.050675675676,2020-03-22,3,2020,"3-22"
2020-03-31,"hungry_horse_reservoir_inflow",470.047297297297,2020-04-01,3,2020,"4-01"
2020-04-07,"hungry_horse_reservoir_inflow",492.398648648649,2020-04-08,4,2020,"4-08"
2020-04-14,"hungry_horse_reservoir_inflow",493.719594594595,2020-04-15,4,2020,"4-15"
2020-04-21,"hungry_horse_reservoir_inflow",501.435810810811,2020-04-22,4,2020,"4-22"
2020-04-30,"hungry_horse_reservoir_inflow",408.445945945946,2020-05-01,4,2020,"5-01"
2020-05-07,"hungry_horse_reservoir_inflow",344.641891891892,2020-05-08,5,2020,"5-08"
2020-05-14,"hungry_horse_reservoir_inflow",326.212837837838,2020-05-15,5,2020,"5-15"
2020-05-21,"hungry_horse_reservoir_inflow",271.111486486487,2020-05-22,5,2020,"5-22"
2020-05-31,"hungry_horse_reservoir_inflow",151.706081081081,2020-06-01,5,2020,"6-01"
2020-06-07,"hungry_horse_reservoir_inflow",81.4628378378378,2020-06-08,6,2020,"6-08"
2020-06-14,"hungry_horse_reservoir_inflow",39.5912162162162,2020-06-15,6,2020,"6-15"
2020-06-21,"hungry_horse_reservoir_inflow",22.5506756756757,2020-06-22,6,2020,"6-22"
2020-06-30,"hungry_horse_reservoir_inflow",2.30405405405405,2020-07-01,6,2020,"7-01"
2020-07-07,"hungry_horse_reservoir_inflow",0.314189189189189,2020-07-08,7,2020,"7-08"
2020-07-14,"hungry_horse_reservoir_inflow",0,2020-07-15,7,2020,"7-15"
2020-07-21,"hungry_horse_reservoir_inflow",0,2020-07-22,7,2020,"7-22"
2020-12-31,"hungry_horse_reservoir_inflow",274.793918918919,2021-01-01,12,2021,"1-01"
2021-01-07,"hungry_horse_reservoir_inflow",290.402027027027,2021-01-08,1,2021,"1-08"
2021-01-14,"hungry_horse_reservoir_inflow",337.14527027027,2021-01-15,1,2021,"1-15"
2021-01-21,"hungry_horse_reservoir_inflow",356.547297297297,2021-01-22,1,2021,"1-22"
2021-01-31,"hungry_horse_reservoir_inflow",358.631756756757,2021-02-01,1,2021,"2-01"
2021-02-07,"hungry_horse_reservoir_inflow",424.358108108108,2021-02-08,2,2021,"2-08"
2021-02-14,"hungry_horse_reservoir_inflow",431.787162162162,2021-02-15,2,2021,"2-15"
2021-02-21,"hungry_horse_reservoir_inflow",469.023648648649,2021-02-22,2,2021,"2-22"
2021-02-28,"hungry_horse_reservoir_inflow",507.641891891892,2021-03-01,2,2021,"3-01"
2021-03-07,"hungry_horse_reservoir_inflow",503.429054054054,2021-03-08,3,2021,"3-08"
2021-03-14,"hungry_horse_reservoir_inflow",511.331081081081,2021-03-15,3,2021,"3-15"
2021-03-21,"hungry_horse_reservoir_inflow",517.371621621622,2021-03-22,3,2021,"3-22"
2021-03-31,"hungry_horse_reservoir_inflow",521.952702702703,2021-04-01,3,2021,"4-01"
2021-04-07,"hungry_horse_reservoir_inflow",533.246621621622,2021-04-08,4,2021,"4-08"
2021-04-14,"hungry_horse_reservoir_inflow",544,2021-04-15,4,2021,"4-15"
2021-04-21,"hungry_horse_reservoir_inflow",538.540540540541,2021-04-22,4,2021,"4-22"
2021-04-30,"hungry_horse_reservoir_inflow",501.547297297297,2021-05-01,4,2021,"5-01"
2021-05-07,"hungry_horse_reservoir_inflow",402.75,2021-05-08,5,2021,"5-08"
2021-05-14,"hungry_horse_reservoir_inflow",380.655405405405,2021-05-15,5,2021,"5-15"
2021-05-21,"hungry_horse_reservoir_inflow",284.699324324324,2021-05-22,5,2021,"5-22"
2021-05-31,"hungry_horse_reservoir_inflow",240.226351351351,2021-06-01,5,2021,"6-01"
2021-06-07,"hungry_horse_reservoir_inflow",88.1081081081081,2021-06-08,6,2021,"6-08"
2021-06-14,"hungry_horse_reservoir_inflow",45.6351351351351,2021-06-15,6,2021,"6-15"
2021-06-21,"hungry_horse_reservoir_inflow",9.15540540540541,2021-06-22,6,2021,"6-22"
2021-06-30,"hungry_horse_reservoir_inflow",0.0743243243243243,2021-07-01,6,2021,"7-01"
2021-07-07,"hungry_horse_reservoir_inflow",0,2021-07-08,7,2021,"7-08"
2021-07-14,"hungry_horse_reservoir_inflow",0,2021-07-15,7,2021,"7-15"
2021-07-21,"hungry_horse_reservoir_inflow",0,2021-07-22,7,2021,"7-22"
2021-12-31,"hungry_horse_reservoir_inflow",252.138513513514,2022-01-01,12,2022,"1-01"
2022-01-07,"hungry_horse_reservoir_inflow",276.966216216216,2022-01-08,1,2022,"1-08"
2022-01-14,"hungry_horse_reservoir_inflow",292.722972972973,2022-01-15,1,2022,"1-15"
2022-01-21,"hungry_horse_reservoir_inflow",308.824324324324,2022-01-22,1,2022,"1-22"
2022-01-31,"hungry_horse_reservoir_inflow",306.64527027027,2022-02-01,1,2022,"2-01"
2022-02-07,"hungry_horse_reservoir_inflow",367.550675675676,2022-02-08,2,2022,"2-08"
2022-02-14,"hungry_horse_reservoir_inflow",351.560810810811,2022-02-15,2,2022,"2-15"
2022-02-21,"hungry_horse_reservoir_inflow",421.702702702703,2022-02-22,2,2022,"2-22"
2022-02-28,"hungry_horse_reservoir_inflow",391.706081081081,2022-03-01,2,2022,"3-01"
2022-03-07,"hungry_horse_reservoir_inflow",455.057432432432,2022-03-08,3,2022,"3-08"
2022-03-14,"hungry_horse_reservoir_inflow",490.52027027027,2022-03-15,3,2022,"3-15"
2022-03-21,"hungry_horse_reservoir_inflow",499.219594594595,2022-03-22,3,2022,"3-22"
2022-03-31,"hungry_horse_reservoir_inflow",516.793918918919,2022-04-01,3,2022,"4-01"
2022-04-07,"hungry_horse_reservoir_inflow",539.344594594595,2022-04-08,4,2022,"4-08"
2022-04-14,"hungry_horse_reservoir_inflow",517.128378378378,2022-04-15,4,2022,"4-15"
2022-04-21,"hungry_horse_reservoir_inflow",572.439189189189,2022-04-22,4,2022,"4-22"
2022-04-30,"hungry_horse_reservoir_inflow",532.300675675676,2022-05-01,4,2022,"5-01"
2022-05-07,"hungry_horse_reservoir_inflow",459.081081081081,2022-05-08,5,2022,"5-08"
2022-05-14,"hungry_horse_reservoir_inflow",440.702702702703,2022-05-15,5,2022,"5-15"
2022-05-21,"hungry_horse_reservoir_inflow",379.415540540541,2022-05-22,5,2022,"5-22"
2022-05-31,"hungry_horse_reservoir_inflow",316.959459459459,2022-06-01,5,2022,"6-01"
2022-06-07,"hungry_horse_reservoir_inflow",209.493243243243,2022-06-08,6,2022,"6-08"
2022-06-14,"hungry_horse_reservoir_inflow",134.611486486486,2022-06-15,6,2022,"6-15"
2022-06-21,"hungry_horse_reservoir_inflow",98.2601351351351,2022-06-22,6,2022,"6-22"
2022-06-30,"hungry_horse_reservoir_inflow",25.1418918918919,2022-07-01,6,2022,"7-01"
2022-07-07,"hungry_horse_reservoir_inflow",5.9222972972973,2022-07-08,7,2022,"7-08"
2022-07-14,"hungry_horse_reservoir_inflow",0.14527027027027,2022-07-15,7,2022,"7-15"
2022-07-21,"hungry_horse_reservoir_inflow",0,2022-07-22,7,2022,"7-22"
2022-12-31,"hungry_horse_reservoir_inflow",280.85472972973,2023-01-01,12,2023,"1-01"
2023-01-07,"hungry_horse_reservoir_inflow",284.577702702703,2023-01-08,1,2023,"1-08"
2023-01-14,"hungry_horse_reservoir_inflow",294.797297297297,2023-01-15,1,2023,"1-15"
2023-01-21,"hungry_horse_reservoir_inflow",310.864864864865,2023-01-22,1,2023,"1-22"
2023-01-31,"hungry_horse_reservoir_inflow",292.043918918919,2023-02-01,1,2023,"2-01"
2023-02-07,"hungry_horse_reservoir_inflow",341.341216216216,2023-02-08,2,2023,"2-08"
2023-02-14,"hungry_horse_reservoir_inflow",346.537162162162,2023-02-15,2,2023,"2-15"
2023-02-21,"hungry_horse_reservoir_inflow",403.283783783784,2023-02-22,2,2023,"2-22"
2023-02-28,"hungry_horse_reservoir_inflow",410.783783783784,2023-03-01,2,2023,"3-01"
2023-03-07,"hungry_horse_reservoir_inflow",427.601351351351,2023-03-08,3,2023,"3-08"
2023-03-14,"hungry_horse_reservoir_inflow",436.932432432432,2023-03-15,3,2023,"3-15"
2023-03-21,"hungry_horse_reservoir_inflow",443.709459459459,2023-03-22,3,2023,"3-22"
2023-03-31,"hungry_horse_reservoir_inflow",460.932432432432,2023-04-01,3,2023,"4-01"
2023-04-07,"hungry_horse_reservoir_inflow",523.472972972973,2023-04-08,4,2023,"4-08"
2023-04-14,"hungry_horse_reservoir_inflow",458.22972972973,2023-04-15,4,2023,"4-15"
2023-04-21,"hungry_horse_reservoir_inflow",508.702702702703,2023-04-22,4,2023,"4-22"
2023-04-30,"hungry_horse_reservoir_inflow",467.614864864865,2023-05-01,4,2023,"5-01"
2023-05-07,"hungry_horse_reservoir_inflow",272.14527027027,2023-05-08,5,2023,"5-08"
2023-05-14,"hungry_horse_reservoir_inflow",204.118243243243,2023-05-15,5,2023,"5-15"
2023-05-21,"hungry_horse_reservoir_inflow",62.7432432432432,2023-05-22,5,2023,"5-22"
2023-05-31,"hungry_horse_reservoir_inflow",11.4932432432432,2023-06-01,5,2023,"6-01"
2023-06-07,"hungry_horse_reservoir_inflow",1.81756756756757,2023-06-08,6,2023,"6-08"
2023-06-14,"hungry_horse_reservoir_inflow",0,2023-06-15,6,2023,"6-15"
2023-06-21,"hungry_horse_reservoir_inflow",0,2023-06-22,6,2023,"6-22"
2023-06-30,"hungry_horse_reservoir_inflow",0,2023-07-01,6,2023,"7-01"
2023-07-07,"hungry_horse_reservoir_inflow",0,2023-07-08,7,2023,"7-08"
2023-07-14,"hungry_horse_reservoir_inflow",0,2023-07-15,7,2023,"7-15"
2023-07-21,"hungry_horse_reservoir_inflow",0,2023-07-22,7,2023,"7-22"
1982-12-31,"snake_r_nr_heise",209.614316239316,1983-01-01,12,1983,"1-01"
1983-01-07,"snake_r_nr_heise",245.027777777778,1983-01-08,1,1983,"1-08"
1983-01-14,"snake_r_nr_heise",260.058760683761,1983-01-15,1,1983,"1-15"
1983-01-21,"snake_r_nr_heise",262.199786324786,1983-01-22,1,1983,"1-22"
1983-01-31,"snake_r_nr_heise",286.327991452991,1983-02-01,1,1983,"2-01"
1983-02-07,"snake_r_nr_heise",288.976495726496,1983-02-08,2,1983,"2-08"
1983-02-14,"snake_r_nr_heise",327.523504273504,1983-02-15,2,1983,"2-15"
1983-02-21,"snake_r_nr_heise",348.575854700855,1983-02-22,2,1983,"2-22"
1983-02-28,"snake_r_nr_heise",359.025641025641,1983-03-01,2,1983,"3-01"
1983-03-07,"snake_r_nr_heise",369.219017094017,1983-03-08,3,1983,"3-08"
1983-03-14,"snake_r_nr_heise",384.838675213675,1983-03-15,3,1983,"3-15"
1983-03-21,"snake_r_nr_heise",395.613247863248,1983-03-22,3,1983,"3-22"
1983-03-31,"snake_r_nr_heise",431.121794871795,1983-04-01,3,1983,"4-01"
1983-04-07,"snake_r_nr_heise",448.769230769231,1983-04-08,4,1983,"4-08"
1983-04-14,"snake_r_nr_heise",432.889957264957,1983-04-15,4,1983,"4-15"
1983-04-21,"snake_r_nr_heise",439.550213675214,1983-04-22,4,1983,"4-22"
1983-04-30,"snake_r_nr_heise",413.475427350427,1983-05-01,4,1983,"5-01"
1983-05-07,"snake_r_nr_heise",413.255341880342,1983-05-08,5,1983,"5-08"
1983-05-14,"snake_r_nr_heise",409.645299145299,1983-05-15,5,1983,"5-15"
1983-05-21,"snake_r_nr_heise",420.730769230769,1983-05-22,5,1983,"5-22"
1983-05-31,"snake_r_nr_heise",264.416666666667,1983-06-01,5,1983,"6-01"
1983-06-07,"snake_r_nr_heise",205.342948717949,1983-06-08,6,1983,"6-08"
1983-06-14,"snake_r_nr_heise",153.089743589744,1983-06-15,6,1983,"6-15"
1983-06-21,"snake_r_nr_heise",103.872863247863,1983-06-22,6,1983,"6-22"
